Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;235.071.701;1ª Série;Integrado;Gestão e Negócios;Gestão;Ensino Médio com Qualificação Profissional de Auxiliar Administrativo, de Auxiliar de Finanças e de Auxiliar de Marketing e Comercial - MQTec (Novotec);Manhã;27;13;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;234.478.162;3ª Série;Integrado;Informação e Comunicação;Informática;Informática (Etim);Integral;10;28;38;0;0;0;0;37;0;0;0;1;0;0;1;1;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;234.477.800;2ª Série;Integrado;Informação e Comunicação;Informática;Informática (Etim);Integral;7;31;38;0;0;0;0;38;0;0;0;0;0;0;4;4;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.528.692;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;11;31;0;0;3;28;14;2;0;0;0;0;15;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.535.648;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;16;10;26;0;0;3;23;16;0;0;0;0;0;5;0;0;5
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.535.689;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;13;5;18;0;0;1;17;15;0;0;0;0;0;3;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.535.879;3º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;11;6;17;0;0;0;17;13;0;0;0;1;0;2;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.528.734;1º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;25;3;28;0;0;2;26;18;1;0;0;0;0;9;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor André Bogasian (CEU Jaguaré);149.02 - Etec/Ceu;235.535.820;2º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;20;4;24;0;0;2;22;19;1;0;0;1;0;2;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.678;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;14;31;0;0;18;13;30;0;0;1;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.553;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;23;40;0;0;9;31;35;0;0;1;0;0;3;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.611;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;9;37;0;0;33;4;32;0;0;0;0;0;3;0;0;2
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.579;2º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Agenciamento de Viagem;Noite;26;10;36;0;0;21;15;24;0;0;2;0;0;8;0;0;2
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.512;1º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Agenciamento de Viagem;Tarde;28;6;34;0;0;14;20;30;0;0;4;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.629;3º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Agenciamento de Viagem;Tarde;14;5;19;0;0;10;9;17;0;0;0;0;0;2;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.645;3º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Agenciamento de Viagem;Noite;20;9;29;0;0;9;20;28;0;0;1;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.538;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;2;38;40;0;0;15;25;28;0;0;2;0;0;9;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.595;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;1;35;36;0;0;28;8;24;0;0;7;0;0;4;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.652;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;1;22;23;0;0;8;15;22;0;0;0;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.561;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;4;36;40;0;0;39;1;33;0;0;3;0;0;3;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.587;2º Módulo;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;30;3;33;0;0;28;5;24;0;0;4;0;0;5;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.520;1º Módulo;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;39;1;40;0;0;8;32;30;0;0;5;0;0;4;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.637;3º Módulo;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;23;1;24;0;0;10;14;19;0;0;3;0;0;2;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.546;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;19;21;40;0;0;6;34;32;0;0;2;0;0;4;0;0;2
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.660;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;15;18;33;0;0;5;28;29;0;0;3;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;235.495.603;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;15;25;40;0;0;36;4;32;0;0;3;0;0;5;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.442;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;27;13;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.848;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;23;12;35;0;0;0;0;35;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.582;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração (Etim);Integral;24;14;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.418;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica (Etim);Integral;3;36;39;0;0;0;0;35;0;0;4;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.780;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica (Etim);Integral;2;27;29;0;0;0;0;28;0;0;0;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.541;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica (Etim);Integral;5;26;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.590;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística (Etim);Integral;20;18;38;0;0;0;0;37;0;0;0;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.475;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística (Etim);Integral;17;23;40;0;0;0;0;36;0;0;3;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.871;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística (Etim);Integral;19;15;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.566;2ª Série;Integrado;Gestão e Negócios;Gestão;Secretariado (Etim);Integral;32;0;32;0;0;0;0;31;0;0;0;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.434;1ª Série;Integrado;Gestão e Negócios;Gestão;Secretariado (Etim);Integral;40;0;40;0;0;0;0;39;0;0;0;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.822;3ª Série;Integrado;Gestão e Negócios;Gestão;Secretariado (Etim);Integral;30;1;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.491;1ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho (Etim);Integral;20;18;38;0;0;0;0;36;0;0;2;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.897;3ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho (Etim);Integral;17;16;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;234.785.632;2ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho (Etim);Integral;19;18;37;0;0;0;0;37;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.702;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;21;13;34;0;0;31;3;32;0;0;1;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.686;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;15;35;0;0;33;2;30;0;0;3;0;0;1;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.728;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;13;30;0;0;17;13;28;0;0;0;0;0;2;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.736;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;30;35;0;0;20;15;32;0;0;2;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.694;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;8;27;35;0;0;34;1;26;0;0;8;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;235.495.710;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;28;33;0;0;27;6;28;0;0;4;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.744;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;27;13;40;0;0;16;24;30;0;0;10;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.785;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;10;10;20;0;0;10;10;20;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.769;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;12;40;0;0;27;13;33;0;0;6;0;0;1;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.777;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;10;28;38;0;0;28;10;27;0;0;9;0;0;1;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.793;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;25;30;0;0;15;15;24;0;0;4;0;0;2;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Prof. Maria de Carvalho Senne);034.01 - Ext/Etec;235.495.751;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;9;31;40;0;0;16;24;33;0;0;6;0;0;0;0;0;1
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.493.609;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;21;20;41;0;0;0;0;34;3;0;1;0;0;0;3;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.316.156;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;21;19;40;0;0;0;0;34;3;0;2;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.493.682;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;20;20;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.493.674;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;21;19;40;0;0;0;0;39;0;0;0;0;0;0;1;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.493.666;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;20;20;40;0;0;0;0;30;7;0;0;0;0;0;3;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;234.316.107;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio;Manhã;23;17;40;0;0;0;0;33;7;0;0;0;0;0;0;0;0
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Supervisão Pedagógica Regional - Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;235.495.165;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;26;14;40;0;0;2;38;36;0;0;0;0;0;4;0;0;0
